OrderID;CustomerID;OrderDate;DeliveryDate;OrderStatus;PaymentMethod;TransactionID;ProductID;QuantityOrdered;Totalprice;DiscountsApplied;TaxApplied
3474;589;2023-07-03 10:00:52.137;NULL;NULL;Credit Card;8645;833;1;42.42;0.00;3.39
3474;589;2023-07-03 10:00:52.137;NULL;NULL;Credit Card;8646;132;1;32.00;0.00;2.56
3475;373;2023-09-15 10:00:52.140;2023-09-22 10:00:52.140;Completed;Credit Card;8647;58;1;197.27;63.87;15.78
3476;9636;2025-09-10 10:00:52.140;NULL;NULL;Credit Card;8648;850;1;244.38;0.00;19.55
3476;9636;2025-09-10 10:00:52.140;NULL;NULL;Credit Card;8649;911;1;118.46;0.00;9.48
3476;9636;2025-09-10 10:00:52.140;NULL;NULL;Credit Card;8650;14;1;260.77;0.00;20.86
3476;9636;2025-09-10 10:00:52.140;NULL;NULL;Credit Card;8651;557;1;113.28;0.00;9.06
3477;818;2025-02-02 10:00:52.143;2025-02-09 10:00:52.143;Completed;Debit Card;8652;205;1;290.26;46.72;23.22
3477;818;2025-02-02 10:00:52.143;2025-02-09 10:00:52.143;Completed;Debit Card;8653;604;1;105.09;0.00;8.41
3477;818;2025-02-02 10:00:52.143;2025-02-09 10:00:52.143;Completed;Debit Card;8654;909;1;77.73;0.00;6.22
3477;818;2025-02-02 10:00:52.143;2025-02-09 10:00:52.143;Completed;Debit Card;8655;906;1;178.40;0.00;14.27
3478;1157;2025-01-18 10:00:52.147;NULL;Cancelled;NULL;8656;458;1;111.71;6.90;8.94
3478;1157;2025-01-18 10:00:52.147;NULL;Cancelled;NULL;8657;109;1;177.76;0.00;14.22
3478;1157;2025-01-18 10:00:52.147;NULL;Cancelled;NULL;8658;368;1;96.75;0.00;7.74
3479;9589;2025-03-12 10:00:52.150;NULL;Cancelled;Credit Card;8659;694;1;1848.31;0.00;147.86
3479;9589;2025-03-12 10:00:52.150;NULL;Cancelled;Credit Card;8660;388;1;394.58;0.00;31.57
3480;3606;2025-03-30 10:00:52.150;2025-04-07 10:00:52.150;Completed;Credit Card;8661;414;1;449.04;32.07;35.92
3480;3606;2025-03-30 10:00:52.150;2025-04-07 10:00:52.150;Completed;Credit Card;8662;436;1;35.14;5.29;2.81
3480;3606;2025-03-30 10:00:52.150;2025-04-07 10:00:52.150;Completed;Credit Card;8663;441;1;95.52;0.00;7.64
3480;3606;2025-03-30 10:00:52.150;2025-04-07 10:00:52.150;Completed;Credit Card;8664;600;1;1696.58;0.00;135.73
3481;1804;2024-03-09 10:00:52.153;2024-03-14 10:00:52.153;Completed;Debit Card;8665;48;1;51.12;0.00;4.09
3481;1804;2024-03-09 10:00:52.153;2024-03-14 10:00:52.153;Completed;Debit Card;8666;445;1;65.43;0.00;5.23
3481;1804;2024-03-09 10:00:52.153;2024-03-14 10:00:52.153;Completed;Debit Card;8667;222;1;38.40;0.00;3.07
3482;2;2023-11-17 10:00:52.157;2023-11-21 10:00:52.157;Completed;Credit Card;8668;938;1;1854.41;0.00;148.35
3483;6171;2025-05-16 10:00:52.157;NULL;NULL;Debit Card;8669;135;1;1174.63;0.00;93.97
3484;6213;2023-05-07 10:00:52.160;NULL;NULL;NULL;8670;93;1;142.81;0.00;11.42
3484;6213;2023-05-07 10:00:52.160;NULL;NULL;NULL;8671;285;1;14.91;0.00;1.19
3485;4;2025-04-23 10:00:52.160;2025-04-27 10:00:52.160;Completed;Credit Card;8672;490;1;416.68;64.14;33.33
3485;4;2025-04-23 10:00:52.160;2025-04-27 10:00:52.160;Completed;Credit Card;8673;205;1;336.98;0.00;26.96
3485;4;2025-04-23 10:00:52.160;2025-04-27 10:00:52.160;Completed;Credit Card;8674;960;1;51.09;0.00;4.09
3485;4;2025-04-23 10:00:52.160;2025-04-27 10:00:52.160;Completed;Credit Card;8675;726;1;128.40;0.00;10.27
3486;2631;2025-07-18 10:00:52.163;2025-07-24 10:00:52.163;Completed;Credit Card;8676;526;1;1350.60;0.00;108.05
3486;2631;2025-07-18 10:00:52.163;2025-07-24 10:00:52.163;Completed;Credit Card;8677;524;1;248.13;0.00;19.85
3486;2631;2025-07-18 10:00:52.163;2025-07-24 10:00:52.163;Completed;Credit Card;8678;596;1;1348.68;0.00;107.89
3486;2631;2025-07-18 10:00:52.163;2025-07-24 10:00:52.163;Completed;Credit Card;8679;51;1;31.90;8.89;2.55
3487;5896;2023-05-19 10:00:52.167;2023-05-23 10:00:52.167;Completed;PayPal;8680;756;1;105.97;0.00;8.48
3487;5896;2023-05-19 10:00:52.167;2023-05-23 10:00:52.167;Completed;PayPal;8681;957;1;607.48;0.00;48.60
3487;5896;2023-05-19 10:00:52.167;2023-05-23 10:00:52.167;Completed;PayPal;8682;188;1;62.46;0.00;5.00
3488;3733;2023-10-05 10:00:52.170;2023-10-09 10:00:52.170;Completed;Cash on Delivery;8683;699;1;40.66;6.63;3.25
3488;3733;2023-10-05 10:00:52.170;2023-10-09 10:00:52.170;Completed;Cash on Delivery;8684;908;1;170.06;0.00;13.60
3488;3733;2023-10-05 10:00:52.170;2023-10-09 10:00:52.170;Completed;Cash on Delivery;8685;410;1;140.35;8.05;11.23
3489;8710;2024-06-22 10:00:52.170;2024-06-27 10:00:52.170;Completed;Credit Card;8686;472;1;180.21;0.00;14.42
3489;8710;2024-06-22 10:00:52.170;2024-06-27 10:00:52.170;Completed;Credit Card;8687;356;1;329.54;0.00;26.36
3490;6187;2023-12-12 10:00:52.173;2023-12-16 10:00:52.173;Completed;PayPal;8688;413;1;284.98;0.00;22.80
3490;6187;2023-12-12 10:00:52.173;2023-12-16 10:00:52.173;Completed;PayPal;8689;963;1;45.82;0.00;3.67
3490;6187;2023-12-12 10:00:52.173;2023-12-16 10:00:52.173;Completed;PayPal;8690;133;1;99.19;0.00;7.94
3491;7957;2025-05-22 10:00:52.173;2025-05-29 10:00:52.173;Completed;NULL;8691;258;1;187.21;0.00;14.98
3491;7957;2025-05-22 10:00:52.173;2025-05-29 10:00:52.173;Completed;NULL;8692;652;1;46.73;15.12;3.74
3491;7957;2025-05-22 10:00:52.173;2025-05-29 10:00:52.173;Completed;NULL;8693;875;1;249.65;26.46;19.97
3492;4962;2024-12-04 10:00:52.177;2024-12-10 10:00:52.177;Completed;PayPal;8694;845;1;1753.37;0.00;140.27
3493;353;2023-05-04 10:00:52.180;2023-05-09 10:00:52.180;Completed;NULL;8695;37;1;65.17;0.00;5.21
3493;353;2023-05-04 10:00:52.180;2023-05-09 10:00:52.180;Completed;NULL;8696;357;1;117.55;0.00;9.40
3493;353;2023-05-04 10:00:52.180;2023-05-09 10:00:52.180;Completed;NULL;8697;726;1;128.40;0.00;10.27
3493;353;2023-05-04 10:00:52.180;2023-05-09 10:00:52.180;Completed;NULL;8698;263;1;108.31;0.00;8.66
3494;6562;2024-11-29 10:00:52.180;NULL;NULL;Debit Card;8699;40;1;41.66;0.00;3.33
3495;1521;2023-05-25 10:00:52.183;NULL;NULL;PayPal;8700;874;1;193.45;0.00;15.48
3495;1521;2023-05-25 10:00:52.183;NULL;NULL;PayPal;8701;806;1;62.14;7.48;4.97
3496;652;2024-03-21 10:00:52.187;NULL;Pending;Credit Card;8702;976;1;198.45;0.00;15.88
3496;652;2024-03-21 10:00:52.187;NULL;Pending;Credit Card;8703;453;1;84.11;18.68;6.73
3496;652;2024-03-21 10:00:52.187;NULL;Pending;Credit Card;8704;838;1;159.25;30.85;12.74
3496;652;2024-03-21 10:00:52.187;NULL;Pending;Credit Card;8705;37;1;65.17;0.00;5.21
3497;1;2025-01-18 10:00:52.190;2025-01-25 10:00:52.190;Completed;Debit Card;8706;476;1;56.77;10.09;4.54
3497;1;2025-01-18 10:00:52.190;2025-01-25 10:00:52.190;Completed;Debit Card;8707;134;1;76.35;0.00;6.11
3497;1;2025-01-18 10:00:52.190;2025-01-25 10:00:52.190;Completed;Debit Card;8708;373;1;635.15;0.00;50.81
3498;2213;2023-05-22 10:00:52.193;NULL;NULL;Cash on Delivery;8709;841;1;87.70;0.00;7.02
3498;2213;2023-05-22 10:00:52.193;NULL;NULL;Cash on Delivery;8710;346;1;53.70;0.00;4.30
3498;2213;2023-05-22 10:00:52.193;NULL;NULL;Cash on Delivery;8711;718;1;132.23;21.07;10.58
3498;2213;2023-05-22 10:00:52.193;NULL;NULL;Cash on Delivery;8712;879;1;1276.85;0.00;102.15
3499;7329;2023-03-07 10:00:52.200;2023-03-09 10:00:52.200;Completed;NULL;8713;606;1;1449.57;0.00;115.97
3499;7329;2023-03-07 10:00:52.200;2023-03-09 10:00:52.200;Completed;NULL;8714;587;1;1728.91;0.00;138.31
3499;7329;2023-03-07 10:00:52.200;2023-03-09 10:00:52.200;Completed;NULL;8715;632;1;175.42;0.00;14.03
3499;7329;2023-03-07 10:00:52.200;2023-03-09 10:00:52.200;Completed;NULL;8716;915;1;51.17;0.00;4.09
3500;3536;2022-10-11 10:00:52.203;2022-10-17 10:00:52.203;Completed;PayPal;8717;216;1;53.97;3.72;4.32
3500;3536;2022-10-11 10:00:52.203;2022-10-17 10:00:52.203;Completed;PayPal;8718;724;1;96.61;29.84;7.73
3500;3536;2022-10-11 10:00:52.203;2022-10-17 10:00:52.203;Completed;PayPal;8719;319;1;145.46;0.00;11.64
3500;3536;2022-10-11 10:00:52.203;2022-10-17 10:00:52.203;Completed;PayPal;8720;947;1;69.21;0.00;5.54
3501;2278;2024-09-23 10:00:52.207;NULL;NULL;NULL;8721;570;1;1565.09;0.00;125.21
3501;2278;2024-09-23 10:00:52.207;NULL;NULL;NULL;8722;699;1;47.29;0.00;3.78
3501;2278;2024-09-23 10:00:52.207;NULL;NULL;NULL;8723;380;1;257.54;0.00;20.60
3502;2295;2023-04-15 10:00:52.207;2023-04-23 10:00:52.207;Completed;Cash on Delivery;8724;522;1;34.94;0.00;2.80
3502;2295;2023-04-15 10:00:52.207;2023-04-23 10:00:52.207;Completed;Cash on Delivery;8725;828;1;1295.28;0.00;103.62
3502;2295;2023-04-15 10:00:52.207;2023-04-23 10:00:52.207;Completed;Cash on Delivery;8726;17;1;91.18;22.88;7.29
3503;659;2024-09-11 10:00:52.210;NULL;NULL;PayPal;8727;576;1;1985.41;0.00;158.83
3503;659;2024-09-11 10:00:52.210;NULL;NULL;PayPal;8728;950;1;179.36;0.00;14.35
3503;659;2024-09-11 10:00:52.210;NULL;NULL;PayPal;8729;702;1;253.48;0.00;20.28
3503;659;2024-09-11 10:00:52.210;NULL;NULL;PayPal;8730;273;1;89.44;22.05;7.16
3504;1;2024-02-07 10:00:52.213;NULL;Cancelled;PayPal;8731;956;1;1235.27;0.00;98.82
3504;1;2024-02-07 10:00:52.213;NULL;Cancelled;PayPal;8732;675;1;39.23;0.00;3.14
3504;1;2024-02-07 10:00:52.213;NULL;Cancelled;PayPal;8733;614;1;158.04;0.00;12.64
3505;1453;2025-02-10 10:00:52.217;NULL;NULL;Credit Card;8734;814;1;44.62;0.00;3.57
3505;1453;2025-02-10 10:00:52.217;NULL;NULL;Credit Card;8735;92;1;238.03;0.00;19.04
3505;1453;2025-02-10 10:00:52.217;NULL;NULL;Credit Card;8736;113;1;349.06;0.00;27.92
3506;1217;2025-01-02 10:00:52.220;2025-01-08 10:00:52.220;Completed;Cash on Delivery;8737;769;1;1964.24;0.00;157.14
3506;1217;2025-01-02 10:00:52.220;2025-01-08 10:00:52.220;Completed;Cash on Delivery;8738;4;1;171.15;0.00;13.69
3506;1217;2025-01-02 10:00:52.220;2025-01-08 10:00:52.220;Completed;Cash on Delivery;8739;179;1;281.44;0.00;22.52
3507;1957;2024-03-23 10:00:52.220;2024-03-27 10:00:52.220;Completed;NULL;8740;270;1;182.01;0.00;14.56
3508;4248;2024-09-03 10:00:52.220;2024-09-05 10:00:52.220;Completed;Credit Card;8741;342;1;159.56;18.20;12.76
3509;2650;2023-09-17 10:00:52.223;NULL;NULL;NULL;8742;681;1;306.70;0.00;24.54
3509;2650;2023-09-17 10:00:52.223;NULL;NULL;NULL;8743;389;11;3064.71;0.00;245.18
3510;6402;2023-06-14 10:00:52.223;2023-06-22 10:00:52.223;Completed;Debit Card;8744;678;1;405.77;0.00;32.46
3510;6402;2023-06-14 10:00:52.223;2023-06-22 10:00:52.223;Completed;Debit Card;8745;839;1;59.50;0.00;4.76
3510;6402;2023-06-14 10:00:52.223;2023-06-22 10:00:52.223;Completed;Debit Card;8746;347;1;277.07;0.00;22.17
3511;6711;2025-01-05 10:00:52.227;NULL;NULL;NULL;8747;551;1;135.46;0.00;10.84
3511;6711;2025-01-05 10:00:52.227;NULL;NULL;NULL;8748;223;1;85.14;10.07;6.81
3511;6711;2025-01-05 10:00:52.227;NULL;NULL;NULL;8749;19;1;142.78;37.91;11.42
3512;3882;2025-06-05 10:00:52.230;NULL;NULL;Credit Card;8750;678;1;405.77;0.00;32.46
3512;3882;2025-06-05 10:00:52.230;NULL;NULL;Credit Card;8751;87;1;211.87;0.00;16.95
3513;1665;2022-10-17 10:00:52.230;2022-10-23 10:00:52.230;Completed;Credit Card;8752;131;1;90.57;0.00;7.25
3513;1665;2022-10-17 10:00:52.230;2022-10-23 10:00:52.230;Completed;Credit Card;8753;170;1;27.12;0.00;2.17
3514;8390;2025-03-27 10:00:52.233;NULL;NULL;Cash on Delivery;8754;417;1;26.54;0.00;2.12
3515;8162;2024-05-02 10:00:52.233;NULL;NULL;NULL;8755;287;1;267.07;0.00;21.37
3515;8162;2024-05-02 10:00:52.233;NULL;NULL;NULL;8756;623;1;1110.25;0.00;88.82
3516;143;2025-03-27 10:00:52.237;2025-04-04 10:00:52.237;Completed;Cash on Delivery;8757;757;1;81.42;24.25;6.51
3516;143;2025-03-27 10:00:52.237;2025-04-04 10:00:52.237;Completed;Cash on Delivery;8758;708;1;142.82;39.90;11.43
3516;143;2025-03-27 10:00:52.237;2025-04-04 10:00:52.237;Completed;Cash on Delivery;8759;324;1;102.54;0.00;8.20
3517;9513;2025-05-27 10:00:52.240;NULL;NULL;PayPal;8760;888;1;271.89;0.00;21.75
3518;20;2023-07-10 10:00:52.240;NULL;NULL;Credit Card;8761;720;1;27.56;5.77;2.20
3518;20;2023-07-10 10:00:52.240;NULL;NULL;Credit Card;8762;285;1;14.91;0.00;1.19
3518;20;2023-07-10 10:00:52.240;NULL;NULL;Credit Card;8763;792;1;106.10;18.47;8.49
3519;4400;2023-05-25 10:00:52.243;2023-06-01 10:00:52.243;Completed;NULL;8764;183;1;1816.25;0.00;145.30
3519;4400;2023-05-25 10:00:52.243;2023-06-01 10:00:52.243;Completed;NULL;8765;515;1;124.19;0.00;9.94
3519;4400;2023-05-25 10:00:52.243;2023-06-01 10:00:52.243;Completed;NULL;8766;547;1;164.97;0.00;13.20
3519;4400;2023-05-25 10:00:52.243;2023-06-01 10:00:52.243;Completed;NULL;8767;664;1;189.25;0.00;15.14
3520;4069;2023-10-02 10:00:52.247;NULL;NULL;Debit Card;8768;478;1;159.70;0.00;12.78
3520;4069;2023-10-02 10:00:52.247;NULL;NULL;Debit Card;8769;602;1;1262.91;400.01;101.03
3520;4069;2023-10-02 10:00:52.247;NULL;NULL;Debit Card;8770;455;1;298.70;0.00;23.90
3520;4069;2023-10-02 10:00:52.247;NULL;NULL;Debit Card;8771;722;1;1967.81;0.00;157.42
3521;2582;2023-02-08 10:00:52.250;NULL;NULL;NULL;8772;374;1;300.37;63.73;24.03
3521;2582;2023-02-08 10:00:52.250;NULL;NULL;NULL;8773;26;1;286.15;0.00;22.89
3521;2582;2023-02-08 10:00:52.250;NULL;NULL;NULL;8774;799;1;26.66;0.00;2.13
3522;3735;2024-04-22 10:00:52.257;2024-04-30 10:00:52.257;Completed;Credit Card;8775;611;1;191.56;0.00;15.32
3522;3735;2024-04-22 10:00:52.257;2024-04-30 10:00:52.257;Completed;Credit Card;8776;167;1;194.40;33.13;15.55
3522;3735;2024-04-22 10:00:52.257;2024-04-30 10:00:52.257;Completed;Credit Card;8777;638;1;159.86;0.00;12.79
3523;6308;2023-04-24 10:00:52.260;2023-04-27 10:00:52.260;Completed;Credit Card;8778;583;1;162.52;9.72;13.00
3523;6308;2023-04-24 10:00:52.260;2023-04-27 10:00:52.260;Completed;Credit Card;8779;300;1;256.19;40.90;20.50
3524;705;2025-05-21 10:00:52.263;NULL;NULL;Credit Card;8780;303;1;106.79;0.00;8.54
3525;866;2024-02-07 10:00:52.263;NULL;NULL;Credit Card;8781;256;1;170.26;0.00;13.62
3525;866;2024-02-07 10:00:52.263;NULL;NULL;Credit Card;8782;233;1;66.14;18.76;5.29
3526;6030;2025-09-21 10:00:52.267;2025-09-27 10:00:52.267;Completed;PayPal;8783;338;1;203.83;25.10;16.31
3526;6030;2025-09-21 10:00:52.267;2025-09-27 10:00:52.267;Completed;PayPal;8784;618;1;81.30;0.00;6.50
3526;6030;2025-09-21 10:00:52.267;2025-09-27 10:00:52.267;Completed;PayPal;8785;957;1;607.48;0.00;48.60
3526;6030;2025-09-21 10:00:52.267;2025-09-27 10:00:52.267;Completed;PayPal;8786;967;1;71.67;0.00;5.73
3527;3096;2025-04-20 10:00:52.270;2025-04-23 10:00:52.270;Completed;Credit Card;8787;559;1;889.90;0.00;71.19
3527;3096;2025-04-20 10:00:52.270;2025-04-23 10:00:52.270;Completed;Credit Card;8788;607;1;68.31;0.00;5.46
3528;252;2023-01-05 10:00:52.273;NULL;NULL;NULL;8789;699;1;40.16;7.13;3.21
3528;252;2023-01-05 10:00:52.273;NULL;NULL;NULL;8790;62;1;77.52;0.00;6.20
3529;7590;2023-10-14 10:00:52.280;2023-10-22 10:00:52.280;Completed;Debit Card;8791;268;1;180.82;0.00;14.47
3529;7590;2023-10-14 10:00:52.280;2023-10-22 10:00:52.280;Completed;Debit Card;8792;226;1;354.05;0.00;28.32
3530;2175;2024-07-01 10:00:52.280;2024-07-07 10:00:52.280;Completed;Credit Card;8793;38;1;242.01;0.00;19.36
3531;6700;2025-04-09 10:00:52.283;NULL;Pending;PayPal;8794;9;1;53.92;0.00;4.31
3531;6700;2025-04-09 10:00:52.283;NULL;Pending;PayPal;8795;517;1;109.62;0.00;8.77
3531;6700;2025-04-09 10:00:52.283;NULL;Pending;PayPal;8796;888;1;237.53;34.36;19.00
3532;9392;2023-02-19 10:00:52.287;2023-02-21 10:00:52.287;Completed;PayPal;8797;551;1;135.46;0.00;10.84
3532;9392;2023-02-19 10:00:52.287;2023-02-21 10:00:52.287;Completed;PayPal;8798;443;1;219.00;0.00;17.52
3532;9392;2023-02-19 10:00:52.287;2023-02-21 10:00:52.287;Completed;PayPal;8799;91;1;463.27;0.00;37.06
3532;9392;2023-02-19 10:00:52.287;2023-02-21 10:00:52.287;Completed;PayPal;8800;635;1;247.85;0.00;19.83
3533;1884;2024-01-24 10:00:52.290;NULL;NULL;NULL;8801;318;1;78.62;0.00;6.29
3533;1884;2024-01-24 10:00:52.290;NULL;NULL;NULL;8802;784;1;62.43;0.00;4.99
3533;1884;2024-01-24 10:00:52.290;NULL;NULL;NULL;8803;37;1;65.17;0.00;5.21
3534;69;2022-10-27 10:00:52.297;NULL;NULL;Cash on Delivery;8804;245;1;33.13;5.42;2.65
3535;6532;2023-12-15 10:00:52.297;NULL;NULL;NULL;8805;890;1;295.52;0.00;23.64
3535;6532;2023-12-15 10:00:52.297;NULL;NULL;NULL;8806;905;1;851.49;0.00;68.12
3535;6532;2023-12-15 10:00:52.297;NULL;NULL;NULL;8807;752;1;231.89;0.00;18.55
3535;6532;2023-12-15 10:00:52.297;NULL;NULL;NULL;8808;361;1;1682.22;0.00;134.58
3536;833;2025-03-23 10:00:52.300;2025-03-25 10:00:52.300;Completed;PayPal;8809;110;1;1818.74;0.00;145.50
3536;833;2025-03-23 10:00:52.300;2025-03-25 10:00:52.300;Completed;PayPal;8810;942;1;65.29;0.00;5.22
3536;833;2025-03-23 10:00:52.300;2025-03-25 10:00:52.300;Completed;PayPal;8811;585;1;141.81;0.00;11.34
3537;1211;2024-10-06 10:00:52.303;2024-10-12 10:00:52.303;Completed;NULL;8812;2;1;1687.15;0.00;134.97
3537;1211;2024-10-06 10:00:52.303;2024-10-12 10:00:52.303;Completed;NULL;8813;353;1;469.40;0.00;37.55
3537;1211;2024-10-06 10:00:52.303;2024-10-12 10:00:52.303;Completed;NULL;8814;697;15;7113.90;0.00;569.11
3537;1211;2024-10-06 10:00:52.303;2024-10-12 10:00:52.303;Completed;NULL;8815;84;1;332.22;0.00;26.58
3538;1661;2024-08-13 10:00:52.307;2024-08-21 10:00:52.307;Completed;PayPal;8816;911;1;118.46;0.00;9.48
3539;1386;2024-10-11 10:00:52.310;2024-10-15 10:00:52.310;Completed;Cash on Delivery;8817;607;1;68.31;0.00;5.46
3539;1386;2024-10-11 10:00:52.310;2024-10-15 10:00:52.310;Completed;Cash on Delivery;8818;895;1;155.95;0.00;12.48
3539;1386;2024-10-11 10:00:52.310;2024-10-15 10:00:52.310;Completed;Cash on Delivery;8819;655;1;193.59;0.00;15.49
3540;269;2025-02-16 10:00:52.310;2025-02-18 10:00:52.310;Completed;Credit Card;8820;70;1;1051.57;0.00;84.13
3540;269;2025-02-16 10:00:52.310;2025-02-18 10:00:52.310;Completed;Credit Card;8821;189;1;94.81;22.05;7.58
3540;269;2025-02-16 10:00:52.310;2025-02-18 10:00:52.310;Completed;Credit Card;8822;498;1;1155.18;109.65;92.41
3541;326;2024-07-02 10:00:52.313;2024-07-08 10:00:52.313;Completed;Credit Card;8823;113;12;4188.72;0.00;335.10
3541;326;2024-07-02 10:00:52.313;2024-07-08 10:00:52.313;Completed;Credit Card;8824;980;1;77.19;20.45;6.18
3541;326;2024-07-02 10:00:52.313;2024-07-08 10:00:52.313;Completed;Credit Card;8825;663;1;56.14;0.00;4.49
3541;326;2024-07-02 10:00:52.313;2024-07-08 10:00:52.313;Completed;Credit Card;8826;602;1;1542.40;120.52;123.39
3542;3637;2022-10-27 10:00:52.317;2022-10-29 10:00:52.317;Completed;Debit Card;8827;496;1;105.17;15.33;8.41
3542;3637;2022-10-27 10:00:52.317;2022-10-29 10:00:52.317;Completed;Debit Card;8828;116;1;121.89;0.00;9.75
3543;1648;2023-08-29 10:00:52.320;NULL;NULL;PayPal;8829;284;1;234.62;0.00;18.77
3543;1648;2023-08-29 10:00:52.320;NULL;NULL;PayPal;8830;111;1;444.59;0.00;35.57
3543;1648;2023-08-29 10:00:52.320;NULL;NULL;PayPal;8831;691;1;65.76;0.00;5.26
3543;1648;2023-08-29 10:00:52.320;NULL;NULL;PayPal;8832;613;1;98.96;28.07;7.92
3544;14;2024-02-11 10:00:52.323;NULL;NULL;PayPal;8833;66;1;518.72;0.00;41.50
3544;14;2024-02-11 10:00:52.323;NULL;NULL;PayPal;8834;965;1;41.78;0.00;3.34
3545;3242;2023-12-15 10:00:52.323;2023-12-17 10:00:52.323;Completed;Credit Card;8835;85;1;81.13;0.00;6.49
3545;3242;2023-12-15 10:00:52.323;2023-12-17 10:00:52.323;Completed;Credit Card;8836;169;1;443.63;0.00;35.49
3545;3242;2023-12-15 10:00:52.323;2023-12-17 10:00:52.323;Completed;Credit Card;8837;147;1;88.77;0.00;7.10
3545;3242;2023-12-15 10:00:52.323;2023-12-17 10:00:52.323;Completed;Credit Card;8838;138;1;402.46;0.00;32.20
3546;1111;2023-04-28 10:00:52.327;NULL;NULL;PayPal;8839;66;1;518.72;0.00;41.50
3546;1111;2023-04-28 10:00:52.327;NULL;NULL;PayPal;8840;462;1;1241.20;0.00;99.30
3547;5896;2023-03-23 10:00:52.330;NULL;NULL;NULL;8841;841;1;87.70;0.00;7.02
3547;5896;2023-03-23 10:00:52.330;NULL;NULL;NULL;8842;462;1;1107.21;133.99;88.58
3547;5896;2023-03-23 10:00:52.330;NULL;NULL;NULL;8843;350;1;223.11;0.00;17.85
3548;5586;2023-10-10 10:00:52.330;NULL;NULL;NULL;8844;693;1;123.44;0.00;9.88
3548;5586;2023-10-10 10:00:52.330;NULL;NULL;NULL;8845;308;1;198.45;0.00;15.88
3548;5586;2023-10-10 10:00:52.330;NULL;NULL;NULL;8846;692;1;1110.04;0.00;88.80
3548;5586;2023-10-10 10:00:52.330;NULL;NULL;NULL;8847;466;1;732.74;90.16;58.62
3549;1420;2024-11-04 10:00:52.333;NULL;NULL;NULL;8848;290;1;129.63;0.00;10.37
3549;1420;2024-11-04 10:00:52.333;NULL;NULL;NULL;8849;165;1;437.68;0.00;35.01
3549;1420;2024-11-04 10:00:52.333;NULL;NULL;NULL;8850;402;1;211.78;0.00;16.94
3550;3407;2023-01-06 10:00:52.337;2023-01-12 10:00:52.337;Completed;PayPal;8851;460;1;325.26;0.00;26.02
3550;3407;2023-01-06 10:00:52.337;2023-01-12 10:00:52.337;Completed;PayPal;8852;587;1;1728.91;0.00;138.31
3551;9438;2024-03-29 10:00:52.340;2024-04-01 10:00:52.340;Completed;Cash on Delivery;8853;51;1;40.79;0.00;3.26
3551;9438;2024-03-29 10:00:52.340;2024-04-01 10:00:52.340;Completed;Cash on Delivery;8854;61;1;411.25;0.00;32.90
3552;38;2022-12-29 10:00:52.340;NULL;NULL;PayPal;8855;539;1;45.02;0.00;3.60
3552;38;2022-12-29 10:00:52.340;NULL;NULL;PayPal;8856;754;1;239.73;0.00;19.18
3552;38;2022-12-29 10:00:52.340;NULL;NULL;PayPal;8857;988;1;1425.03;0.00;114.00
3552;38;2022-12-29 10:00:52.340;NULL;NULL;PayPal;8858;648;1;207.11;0.00;16.57
3553;5257;2022-09-30 10:00:52.343;2022-10-06 10:00:52.343;Completed;PayPal;8859;688;1;159.99;17.07;12.80
3554;9080;2023-11-10 10:00:52.343;2023-11-13 10:00:52.343;Completed;PayPal;8860;850;1;244.38;0.00;19.55
3554;9080;2023-11-10 10:00:52.343;2023-11-13 10:00:52.343;Completed;PayPal;8861;795;1;1371.42;0.00;109.71
3555;4928;2024-10-26 10:00:52.347;NULL;Pending;PayPal;8862;43;1;32.08;0.00;2.57
3555;4928;2024-10-26 10:00:52.347;NULL;Pending;PayPal;8863;392;1;174.27;26.99;13.94
3555;4928;2024-10-26 10:00:52.347;NULL;Pending;PayPal;8864;871;1;164.20;16.12;13.14
3556;2660;2025-04-23 10:00:52.350;2025-04-29 10:00:52.350;Completed;Debit Card;8865;627;1;83.76;0.00;6.70
3556;2660;2025-04-23 10:00:52.350;2025-04-29 10:00:52.350;Completed;Debit Card;8866;539;1;45.02;0.00;3.60
3556;2660;2025-04-23 10:00:52.350;2025-04-29 10:00:52.350;Completed;Debit Card;8867;904;1;195.83;0.00;15.67
3556;2660;2025-04-23 10:00:52.350;2025-04-29 10:00:52.350;Completed;Debit Card;8868;357;1;90.76;26.79;7.26
3557;6696;2024-06-13 10:00:52.353;2024-06-15 10:00:52.353;Completed;Cash on Delivery;8869;880;1;39.62;0.00;3.17
3557;6696;2024-06-13 10:00:52.353;2024-06-15 10:00:52.353;Completed;Cash on Delivery;8870;701;1;1905.49;0.00;152.44
3557;6696;2024-06-13 10:00:52.353;2024-06-15 10:00:52.353;Completed;Cash on Delivery;8871;354;1;336.03;22.34;26.88
3557;6696;2024-06-13 10:00:52.353;2024-06-15 10:00:52.353;Completed;Cash on Delivery;8872;378;1;86.53;0.00;6.92
3558;6986;2025-04-06 10:00:52.360;2025-04-11 10:00:52.360;Returned;Credit Card;8873;965;1;32.55;9.23;2.60
3558;6986;2025-04-06 10:00:52.360;2025-04-11 10:00:52.360;Returned;Credit Card;8874;357;1;117.55;0.00;9.40
3558;6986;2025-04-06 10:00:52.360;2025-04-11 10:00:52.360;Returned;Credit Card;8875;726;1;128.40;0.00;10.27
3558;6986;2025-04-06 10:00:52.360;2025-04-11 10:00:52.360;Returned;Credit Card;8876;104;1;108.76;0.00;8.70
